sheet,date,cluster_id,centroid_value,nearest_d_value,row_index_in_date_group,row_number_in_output_sheet
all_1-0,20250104,1,0.07974358974358975,0.08,7,8
all_1-0,20250104,2,0.19008547008547008,0.1907692307692308,2,3
all_1-0,20250105,0,0.01743589743589744,0.01743589743589744,4,5
all_1-0,20250105,1,0.07811965811965811,0.07743589743589743,1,2
all_1-0,20250105,2,0.1858119658119658,0.1861538461538461,6,7
all_1-0,20250105,3,0.198974358974359,0.198974358974359,5,6
all_1-0,20250106,0,0.20916666666666667,0.2123076923076923,5,6
all_1-0,20250107,0,0.20801282051282052,0.1907692307692308,7,8
all_1-0,20250108,0,0.2123717948717949,0.2030769230769231,5,6
all_1-0,20250109,0,0.09743589743589744,0.0958974358974359,0,1
all_1-0,20250109,1,0.19815384615384612,0.1948717948717949,2,3
all_1-0,20250109,2,0.4738461538461539,0.4738461538461539,4,5
all_1-0,20250110,0,0.1783150183150183,0.1769230769230769,7,8
all_1-0,20250110,1,0.4738461538461539,0.4738461538461539,4,5
all_1-0,20250111,0,0.4112820512820513,0.4035897435897436,2,3
all_1-0,20250112,0,0.4156410256410257,0.4035897435897436,2,3
all_1-0,20250113,0,0.41121794871794876,0.4035897435897436,2,3
all_1-0,20250114,0,0.21230769230769234,0.2143589743589744,3,4
all_1-0,20250114,1,0.5333333333333333,0.5333333333333333,4,5
all_1-0,20250115,0,0.09461538461538462,0.09076923076923077,0,1
all_1-0,20250115,1,0.2230769230769231,0.2215384615384615,5,6
all_1-0,20250115,2,0.5333333333333333,0.5333333333333333,4,5
all_1-0,20250116,0,0.17769230769230773,0.1851282051282051,2,3
all_1-0,20250117,0,0.17467948717948717,0.1641025641025641,2,3
all_1-0,20250118,0,0.19273504273504272,0.1917948717948718,5,6
all_1-0,20250118,1,0.4915384615384615,0.4682051282051282,3,4
all_1-0,20250119,0,0.19478632478632477,0.1917948717948718,5,6
all_1-0,20250119,1,0.4915384615384615,0.4682051282051282,3,4
all_1-0,20250120,0,0.1783882783882784,0.1748717948717949,6,7
all_1-0,20250120,1,0.5107692307692309,0.5107692307692309,4,5
all_1-0,20250121,0,0.2155769230769231,0.2158974358974359,5,6
all_1-0,20250122,0,0.21083333333333334,0.2215384615384615,5,6
all_1-0,20250123,0,0.22705128205128208,0.2230769230769231,7,8
all_1-0,20250124,0,0.2312179487179487,0.2369230769230769,5,6
all_1-0,20250125,0,0.14743589743589744,0.1374358974358974,6,7
all_1-0,20250125,1,0.34512820512820513,0.3302564102564103,3,4
all_1-0,20250126,0,0.15025641025641023,0.1374358974358974,6,7
all_1-0,20250126,1,0.34512820512820513,0.3302564102564103,3,4
all_1-0,20250127,0,0.27153846153846156,0.2979487179487179,6,7
all_1-0,20250128,0,0.268525641025641,0.3076923076923077,3,4
all_1-0,20250129,0,0.25019230769230766,0.2358974358974359,5,6
all_1-0,20250130,0,0.24641025641025638,0.2338461538461538,5,6
all_1-0,20250131,0,0.15876923076923077,0.1651282051282051,7,8
all_1-0,20250131,1,0.3051282051282051,0.2892307692307692,2,3
all_1-0,20250131,2,0.6666666666666666,0.6666666666666666,4,5
all_1-0,20250201,0,0.12538461538461537,0.1292307692307692,1,2
all_1-0,20250201,1,0.3076923076923077,0.3076923076923077,2,3
all_1-0,20250201,2,0.3871794871794872,0.3871794871794872,3,4
all_1-0,20250202,0,0.19865384615384613,0.2348717948717949,2,3
all_1-0,20250203,0,0.09504273504273503,0.09435897435897436,0,1
all_1-0,20250203,1,0.17794871794871797,0.1764102564102564,5,6
all_1-0,20250203,2,0.6871794871794872,0.6871794871794872,4,5
all_1-0,20250204,0,0.1616849816849817,0.1507692307692308,5,6
all_1-0,20250204,1,0.6974358974358974,0.6974358974358974,4,5
all_1-0,20250205,0,0.28589743589743594,0.2882051282051282,6,7
all_1-0,20250206,0,0.15047619047619046,0.1338461538461538,5,6
all_1-0,20250206,1,0.6871794871794872,0.6871794871794872,4,5
all_1-0,20250207,0,0.14871794871794872,0.1348717948717949,5,6
all_1-0,20250207,1,0.6871794871794872,0.6871794871794872,4,5
all_1-0,20250208,0,0.13435897435897434,0.1328205128205128,0,1
all_1-0,20250208,1,0.1835897435897436,0.1835897435897436,6,7
all_1-0,20250208,2,0.2364102564102564,0.2364102564102564,5,6
all_1-0,20250209,0,0.13435897435897434,0.1328205128205128,0,1
all_1-0,20250209,1,0.1835897435897436,0.1835897435897436,6,7
all_1-0,20250209,2,0.2364102564102564,0.2364102564102564,5,6
all_1-0,20250210,0,0.30108974358974355,0.3035897435897436,2,3
all_1-0,20250211,0,0.13435897435897434,0.1328205128205128,0,1
all_1-0,20250211,1,0.1835897435897436,0.1835897435897436,6,7
all_1-0,20250211,2,0.2364102564102564,0.2364102564102564,5,6
all_1-0,20250212,0,0.2430128205128205,0.2466666666666666,2,3
all_1-0,20250213,0,0.321025641025641,0.3205128205128205,6,7
all_1-0,20250214,0,0.30801282051282053,0.3035897435897436,2,3
all_1-0,20250215,0,0.2312820512820513,0.2348717948717949,3,4
all_1-0,20250216,0,0.23115384615384615,0.2348717948717949,3,4
all_1-0,20250217,0,0.16589743589743589,0.16,0,1
all_1-0,20250217,1,0.3448717948717948,0.3543589743589743,2,3
all_1-0,20250218,0,0.16641025641025642,0.1728205128205128,1,2
all_1-0,20250218,1,0.3612820512820513,0.3548717948717949,4,5
all_1-0,20250219,0,0.16641025641025642,0.1728205128205128,1,2
all_1-0,20250219,1,0.3583760683760684,0.3548717948717949,4,5
all_1-0,20250220,0,0.18692307692307691,0.1882051282051282,1,2
all_1-0,20250220,1,0.34782051282051285,0.3415384615384616,7,8
all_1-0,20250220,2,0.4207692307692308,0.4230769230769231,5,6
all_1-0,20250221,0,0.1876923076923077,0.1897435897435898,1,2
all_1-0,20250221,1,0.35683760683760685,0.3548717948717949,4,5
all_1-0,20250222,0,0.18435897435897436,0.1456410256410256,1,2
all_1-0,20250223,0,0.13935897435897435,0.1394871794871795,4,5
all_1-0,20250223,1,0.2133333333333333,0.2133333333333333,7,8
all_1-0,20250223,2,0.23606837606837608,0.2353846153846154,2,3
all_1-0,20250224,0,0.14076923076923079,0.1394871794871795,4,5
all_1-0,20250224,1,0.23521367521367523,0.2353846153846154,2,3
all_1-0,20250224,2,0.241025641025641,0.241025641025641,7,8
all_1-0,20250225,0,0.1558974358974359,0.1471794871794872,0,1
all_1-0,20250225,1,0.3150769230769231,0.3138461538461538,3,4
all_1-0,20250225,2,0.3820512820512821,0.3820512820512821,5,6
all_1-0,20250226,0,0.15256410256410255,0.1435897435897436,0,1
all_1-0,20250226,1,0.3114871794871795,0.3138461538461538,3,4
all_1-0,20250226,2,0.3820512820512821,0.3820512820512821,5,6
all_1-0,20250227,0,0.16495726495726495,0.1615384615384615,1,2
all_1-0,20250227,1,0.3105641025641025,0.3138461538461538,3,4
all_1-0,20250228,0,0.13264957264957267,0.1302564102564103,1,2
all_1-0,20250228,1,0.2622564102564103,0.2630769230769231,4,5
all_1-0,20250301,0,0.2873717948717949,0.2974358974358974,3,4
all_1-0,20250302,0,0.19102564102564107,0.2015384615384616,0,1
all_1-0,20250302,1,0.33213675213675214,0.3302564102564103,5,6
all_1-0,20250303,0,0.3359615384615385,0.3425641025641025,1,2
all_1-0,20250304,0,0.3602564102564103,0.3425641025641025,1,2
all_1-0,20250305,0,0.35185897435897434,0.3425641025641025,1,2
all_1-0,20250306,0,0.3125,0.3276923076923077,2,3
all_1-0,20250307,0,0.3079487179487179,0.2923076923076923,4,5
all_1-0,20250308,0,0.12225641025641028,0.1138461538461539,1,2
all_1-0,20250308,1,0.2974358974358974,0.2974358974358974,2,3
all_1-0,20250309,0,0.12225641025641028,0.1138461538461539,1,2
all_1-0,20250309,1,0.2974358974358974,0.2974358974358974,2,3
all_1-0,20250310,0,0.2652564102564102,0.2687179487179487,1,2
all_1-0,20250310,1,0.43051282051282047,0.4256410256410257,2,3
all_1-0,20250311,0,0.3296153846153846,0.3461538461538461,4,5
all_1-0,20250312,0,0.3046794871794872,0.3194871794871795,7,8
all_1-0,20250313,0,0.2917948717948718,0.3,0,1
all_1-0,20250313,1,0.838974358974359,1.0,2,3
all_1-0,20250314,0,0.33955128205128204,0.3461538461538461,4,5
all_1-0,20250315,0,0.18943589743589745,0.1892307692307692,1,2
all_1-0,20250315,1,0.3121367521367521,0.3082051282051282,5,6
all_1-0,20250316,0,0.18943589743589745,0.1892307692307692,1,2
all_1-0,20250316,1,0.3121367521367521,0.3082051282051282,5,6
all_1-0,20250317,0,0.34378205128205125,0.3364102564102564,6,7
all_1-0,20250318,0,0.35108974358974354,0.3466666666666667,6,7
all_1-0,20250319,0,0.34980769230769226,0.3364102564102564,6,7
all_1-0,20250320,0,0.18943589743589745,0.1892307692307692,1,2
all_1-0,20250320,1,0.3121367521367521,0.3082051282051282,5,6
all_1-0,20250321,0,0.31846153846153846,0.3353846153846154,6,7
all_1-0,20250322,0,0.13102564102564104,0.1287179487179487,1,2
all_1-0,20250322,1,0.2974358974358974,0.2974358974358974,2,3
all_1-0,20250322,2,0.2979487179487179,0.2979487179487179,5,6
all_1-0,20250323,0,0.14123076923076924,0.1384615384615385,7,8
all_1-0,20250323,1,0.29760683760683754,0.2974358974358974,2,3
all_1-0,20250324,0,0.27032051282051284,0.2266666666666667,6,7
all_1-0,20250325,0,0.30192307692307696,0.3282051282051282,4,5
all_1-0,20250326,0,0.18730769230769234,0.18,1,2
all_1-0,20250326,1,0.4394871794871795,0.441025641025641,2,3
all_1-0,20250327,0,0.2808333333333333,0.2682051282051282,2,3
all_1-0,20250328,0,0.3062179487179487,0.2897435897435898,2,3
all_1-0,20250329,0,0.10942307692307691,0.1092307692307692,2,3
all_1-0,20250330,0,0.10025641025641024,0.09794871794871794,0,1
all_1-0,20250330,1,0.1682051282051282,0.1682051282051282,2,3
all_1-0,20250330,2,0.1805128205128205,0.1805128205128205,3,4
all_1-0,20250331,0,0.07846153846153847,0.08102564102564103,1,2
all_1-0,20250331,1,0.17504273504273504,0.1728205128205128,2,3
all_1-0,20250331,2,0.3695726495726495,0.3574358974358974,3,4
all_2-1,20240401,0,0.4186538461538462,0.398974358974359,5,6
all_2-1,20240402,0,0.4186538461538462,0.398974358974359,5,6
all_2-1,20240403,0,0.4186538461538462,0.398974358974359,5,6
all_2-1,20240404,0,0.4186538461538462,0.398974358974359,5,6
all_2-1,20240405,0,0.4186538461538462,0.398974358974359,5,6
