sheet,date,cluster_id,distance_to_centroid,num_points,mean_d
all_1-0,2024-07-14,7,0.13462467000880735,8,0.3426923076923077
all_1-0,2024-07-15,7,0.13462467000880735,8,0.3426923076923077
all_1-0,2024-07-16,4,0.20440702847297543,8,0.2682692307692308
all_1-0,2024-07-17,7,0.06639647734074751,8,0.31961538461538463
all_1-0,2024-07-18,7,0.06418356692344553,8,0.3225
all_1-0,2024-07-19,7,0.06639647734074751,8,0.31961538461538463
all_1-0,2024-07-20,6,0.22793131855684,8,0.40839743589743593
all_1-0,2024-07-21,6,0.2280912546591696,8,0.4062179487179487
all_1-0,2024-07-22,4,0.08431745700258872,8,0.2187179487179487
all_1-0,2024-07-23,4,0.0838024065831947,8,0.21884615384615383
all_1-0,2024-07-24,4,0.08521274285104555,8,0.2178205128205128
all_1-0,2024-07-25,4,0.08286350736633974,8,0.2153205128205128
all_1-0,2024-07-26,4,0.0865756288682844,8,0.22641025641025642
all_1-0,2024-07-27,5,0.15915765540236035,8,0.35282051282051274
all_1-0,2024-07-28,5,0.1520870528098562,8,0.37108974358974356
all_1-0,2024-07-29,5,0.10030637627875791,8,0.35474358974358977
all_1-0,2024-07-30,5,0.1460211741409164,8,0.3678205128205128
all_1-0,2024-07-31,5,0.1440498501384546,8,0.36743589743589744
all_1-0,2024-08-01,7,0.12629590959853929,8,0.29493589743589743
all_1-0,2024-08-02,7,0.14553027796509982,8,0.2892948717948718
all_1-0,2024-08-03,5,0.2029006916309105,8,0.36993589743589744
all_1-0,2024-08-04,5,0.20706255592294567,8,0.3712179487179488
all_1-0,2024-08-05,7,0.16146952701471495,8,0.3068589743589744
all_1-0,2024-08-06,7,0.15707116085968806,8,0.3044871794871795
all_1-0,2024-08-07,7,0.15707116085968806,8,0.3044871794871795
all_1-0,2024-08-08,7,0.14090422470982325,8,0.3177564102564103
all_1-0,2024-08-09,7,0.1571006190834342,8,0.3098717948717949
all_1-0,2024-08-10,5,0.18335207999829128,8,0.29705128205128206
all_1-0,2024-08-11,5,0.19226880056570136,8,0.328974358974359
all_1-0,2024-08-12,5,0.18489208773477783,8,0.322948717948718
all_1-0,2024-08-13,7,0.18492208738061286,8,0.3880769230769231
all_1-0,2024-08-14,7,0.1527781184074697,8,0.37083333333333335
all_1-0,2024-08-15,7,0.20197673583890616,8,0.3955128205128205
all_1-0,2024-08-16,7,0.1922977938827799,8,0.39166666666666666
all_1-0,2024-08-17,5,0.19737882844884627,8,0.370576923076923
all_1-0,2024-08-18,5,0.19755567267373011,8,0.37083333333333335
all_1-0,2024-08-19,4,0.2019272674453604,8,0.27217948717948715
all_1-0,2024-08-20,4,0.2019272674453604,8,0.27217948717948715
all_1-0,2024-08-21,4,0.08084599293043274,8,0.2041025641025641
all_1-0,2024-08-22,4,0.20113806209625618,8,0.27192307692307693
all_1-0,2024-08-23,4,0.20075015612776362,8,0.2717948717948718
all_1-0,2024-08-24,5,0.21753911238119436,8,0.37743589743589745
all_1-0,2024-08-25,5,0.21753911238119436,8,0.37743589743589745
all_1-0,2024-08-26,7,0.09038074581861727,8,0.3178846153846154
all_1-0,2024-08-27,7,0.09820644170887971,8,0.31474358974358974
all_1-0,2024-08-28,7,0.09038074581861727,8,0.3178846153846154
all_1-0,2024-08-29,7,0.09038074581861727,8,0.3178846153846154
all_1-0,2024-08-30,7,0.10012482488479234,8,0.3139102564102564
all_1-0,2024-08-31,5,0.1716664457744391,8,0.32282051282051283
all_1-0,2024-09-01,5,0.18298847297901566,8,0.30006410256410254
all_1-0,2024-09-02,7,0.15355654229655002,8,0.29025641025641025
all_1-0,2024-09-03,4,0.16520249360345474,8,0.24685897435897436
all_1-0,2024-09-04,4,0.16520249360345474,8,0.24685897435897436
all_1-0,2024-09-05,4,0.16520249360345474,8,0.24685897435897436
all_1-0,2024-09-06,4,0.16520249360345474,8,0.24685897435897436
all_1-0,2024-09-07,5,0.14169097851619813,8,0.35628205128205126
all_1-0,2024-09-08,5,0.14169097851619813,8,0.35628205128205126
all_1-0,2024-09-09,4,0.19484595477404099,8,0.2578846153846154
all_1-0,2024-09-10,4,0.19484595477404099,8,0.2578846153846154
all_1-0,2024-09-11,4,0.15101388187308742,8,0.15737179487179487
all_1-0,2024-09-12,4,0.19484595477404099,8,0.2578846153846154
all_1-0,2024-09-13,4,0.19484595477404099,8,0.2578846153846154
all_1-0,2024-09-14,7,0.12481584592621418,8,0.3042307692307692
all_1-0,2024-09-15,7,0.12627256053733912,8,0.30365384615384616
all_1-0,2024-09-16,3,0.14400692631361992,8,0.24224358974358973
all_1-0,2024-09-17,4,0.15795248274643495,8,0.1544230769230769
all_1-0,2024-09-18,4,0.16345372985853537,8,0.1533974358974359
all_1-0,2024-09-19,4,0.09055488771387556,8,0.21673076923076923
all_1-0,2024-09-20,4,0.09904052342085322,8,0.22826923076923078
all_1-0,2024-09-21,4,0.15163200742340838,8,0.2524358974358974
all_1-0,2024-09-22,4,0.1649336673125503,8,0.2584615384615384
all_1-0,2024-09-23,4,0.14677654907363843,8,0.2441025641025641
all_1-0,2024-09-24,4,0.14157589630064496,8,0.24006410256410257
all_1-0,2024-09-25,4,0.12400227620489802,8,0.2344230769230769
all_1-0,2024-09-26,4,0.2136957050660029,8,0.17294871794871797
all_1-0,2024-09-27,4,0.1441468448021945,8,0.23737179487179488
all_1-0,2024-09-28,5,0.23319371607671904,8,0.27557692307692305
all_1-0,2024-09-29,5,0.23319371607671904,8,0.27557692307692305
all_1-0,2024-09-30,4,0.2166372422699484,8,0.13782051282051283
all_1-0,2024-10-01,4,0.05255347937779779,8,0.19634615384615384
all_1-0,2024-10-02,4,0.04208563782536563,8,0.20685897435897438
all_1-0,2024-10-03,4,0.04716056947073686,8,0.20493589743589744
all_1-0,2024-10-04,4,0.04658022280944495,8,0.20455128205128204
all_1-0,2024-10-05,5,0.29220706306279104,8,0.2646794871794872
all_1-0,2024-10-06,5,0.24518616469870347,8,0.28423076923076923
all_1-0,2024-10-07,3,0.22133868613247507,8,0.25134615384615383
all_1-0,2024-10-08,3,0.22133868613247507,8,0.25134615384615383
all_1-0,2024-10-09,3,0.22133868613247507,8,0.25134615384615383
all_1-0,2024-10-10,3,0.22133868613247507,8,0.25134615384615383
all_1-0,2024-10-11,4,0.09831038751433298,8,0.191025641025641
all_1-0,2024-10-12,2,0.28514200287270564,8,0.22185897435897436
all_1-0,2024-10-13,2,0.2843066150792656,8,0.2264102564102564
all_1-0,2024-10-14,2,0.266321290574129,8,0.25064102564102564
all_1-0,2024-10-15,4,0.11233138536906705,8,0.17596153846153847
all_1-0,2024-10-16,4,0.11233138536906705,8,0.17596153846153847
all_1-0,2024-10-17,4,0.11233138536906705,8,0.17596153846153847
all_1-0,2024-10-18,4,0.11233138536906705,8,0.17596153846153847
all_1-0,2024-10-19,7,0.13668570519975876,8,0.30217948717948717
all_1-0,2024-10-20,3,0.18701053466466866,8,0.2765384615384615
all_1-0,2024-10-21,4,0.050648902738194945,8,0.1999358974358974
all_1-0,2024-10-22,3,0.13906028757690733,8,0.24352564102564106
all_1-0,2024-10-23,5,0.14884896203802098,8,0.3210897435897436
all_1-0,2024-10-24,5,0.14884896203802098,8,0.3210897435897436
all_1-0,2024-10-25,5,0.1580833308520057,8,0.33141025641025634
all_1-0,2024-10-26,5,0.13320664789114892,8,0.3421794871794872
all_1-0,2024-10-27,5,0.1043547908914712,8,0.3285256410256411
